date,staff_id,shift,available,preferred_shift,availability_reason
2025-10-22,S002,Lunch,True,Dinner,Regular availability
2025-10-22,S002,Dinner,True,Dinner,Regular availability
2025-10-23,S002,Lunch,True,Dinner,Regular availability
2025-10-23,S002,Dinner,True,Dinner,Regular availability
2025-10-24,S002,Lunch,True,Dinner,Regular availability
2025-10-24,S002,Dinner,True,Dinner,Regular availability
2025-10-25,S002,Lunch,True,Dinner,Regular availability
2025-10-25,S002,Dinner,True,Dinner,Regular availability
2025-10-26,S002,Lunch,False,Dinner,Personal
2025-10-26,S002,Dinner,True,Dinner,Regular availability
2025-10-27,S002,Lunch,True,Dinner,Regular availability
2025-10-27,S002,Dinner,True,Dinner,Regular availability
2025-10-28,S002,Lunch,True,Dinner,Regular availability
2025-10-28,S002,Dinner,True,Dinner,Regular availability
2025-10-29,S002,Lunch,True,Dinner,Regular availability
2025-10-29,S002,Dinner,True,Dinner,Regular availability
2025-10-30,S002,Lunch,True,Dinner,Regular availability
2025-10-30,S002,Dinner,True,Dinner,Regular availability
2025-10-31,S002,Lunch,True,Dinner,Regular availability
2025-10-31,S002,Dinner,True,Dinner,Regular availability
2025-11-01,S002,Lunch,False,Dinner,Time off
2025-11-01,S002,Dinner,True,Flexible,Regular availability
2025-11-02,S002,Lunch,False,Dinner,School
2025-11-02,S002,Dinner,True,Dinner,Regular availability
2025-11-03,S002,Lunch,False,Dinner,Sickness
2025-11-03,S002,Dinner,True,Dinner,Regular availability
2025-11-04,S002,Lunch,True,Dinner,Regular availability
2025-11-04,S002,Dinner,True,Dinner,Regular availability
2025-11-05,S002,Lunch,True,Dinner,Regular availability
2025-11-05,S002,Dinner,True,Dinner,Regular availability
2025-11-06,S002,Lunch,True,Dinner,Regular availability
2025-11-06,S002,Dinner,True,Lunch,Regular availability
2025-11-07,S002,Lunch,True,Dinner,Regular availability
2025-11-07,S002,Dinner,True,Dinner,Regular availability
2025-11-08,S002,Lunch,True,Dinner,Regular availability
2025-11-08,S002,Dinner,True,Dinner,Regular availability
2025-11-09,S002,Lunch,True,Dinner,Regular availability
2025-11-09,S002,Dinner,True,Dinner,Regular availability
2025-11-10,S002,Lunch,False,Dinner,Time off
2025-11-10,S002,Dinner,True,Dinner,Regular availability
2025-11-11,S002,Lunch,True,Dinner,Regular availability
2025-11-11,S002,Dinner,True,Dinner,Regular availability
2025-11-12,S002,Lunch,True,Dinner,Regular availability
2025-11-12,S002,Dinner,Unavailable,Dinner,Regular availability
2025-11-13,S002,Lunch,False,Dinner,Time off
2025-11-13,S002,Dinner,Yes,Dinner,Regular availability
2025-11-14,S002,Lunch,True,Dinner,Regular availability
2025-11-14,S002,Dinner,True,Dinner,Regular availability
2025-11-15,S002,Lunch,True,Dinner,Regular availability
2025-11-15,S002,Dinner,True,Dinner,Regular availability
2025-11-16,S002,Lunch,True,Dinner,Regular availability
2025-11-16,S002,Dinner,True,Dinner,Regular availability
2025-11-17,S002,Lunch,True,Dinner,Regular availability
2025-11-17,S002,Dinner,True,Dinner,Regular availability
2025-11-18,S002,Lunch,True,Dinner,Regular availability
2025-11-18,S002,Dinner,True,Dinner,Regular availability
2025-11-19,S002,Lunch,True,Dinner,Regular availability
2025-11-19,S002,Dinner,True,Dinner,Regular availability
2025-11-20,S002,Lunch,False,Dinner,Time off
2025-11-20,S002,Dinner,True,Dinner,Regular availability
2025-11-21,S002,Lunch,True,Dinner,Regular availability
2025-11-21,S002,Dinner,True,Dinner,Regular availability
2025-11-22,S002,Lunch,False,Dinner,School
2025-11-22,S002,Dinner,True,Dinner,Regular availability
2025-11-23,S002,Lunch,True,Dinner,Regular availability
2025-11-23,S002,Dinner,True,Dinner,Regular availability
2025-11-24,S002,Lunch,True,Dinner,Regular availability
2025-11-24,S002,Dinner,True,Dinner,Regular availability
2025-11-25,S002,Lunch,True,Dinner,Regular availability
2025-11-25,S002,Dinner,True,Dinner,Regular availability
2025-11-26,S002,Lunch,True,Dinner,Regular availability
2025-11-26,S002,Dinner,True,Dinner,Regular availability
2025-11-27,S002,Lunch,True,Dinner,Regular availability
2025-11-27,S002,Dinner,True,Dinner,Regular availability
2025-11-28,S002,Lunch,True,Dinner,Regular availability
2025-11-28,S002,Dinner,True,Dinner,Regular availability
2025-11-29,S002,Lunch,False,Dinner,School
2025-11-29,S002,Dinner,True,Lunch,Regular availability
2025-11-30,S002,Lunch,True,Dinner,Regular availability
2025-11-30,S002,Dinner,True,Dinner,Regular availability
2025-12-01,S002,Lunch,True,Dinner,
2025-12-01,S002,Dinner,True,Dinner,Regular availability
2025-12-02,S002,Lunch,True,Dinner,Regular availability
2025-12-02,S002,Dinner,True,Dinner,Regular availability
2025-12-03,S002,Lunch,False,Dinner,Time off
2025-12-03,S002,Dinner,True,Dinner,Regular availability
2025-12-04,S002,Lunch,True,Dinner,Regular availability
2025-12-04,S002,Dinner,True,Dinner,Regular availability
2025-12-05,S002,Lunch,True,Dinner,Regular availability
2025-12-05,S002,Dinner,True,Dinner,Regular availability
2025-12-06,S002,Lunch,True,Dinner,Regular availability
2025-12-06,S002,Dinner,True,Dinner,Regular availability
2025-12-07,S002,Lunch,True,Dinner,Regular availability
2025-12-07,S002,Dinner,True,Dinner,Regular availability
2025-12-08,S002,Lunch,True,Dinner,Regular availability
2025-12-08,S002,Dinner,True,Dinner,Regular availability
2025-12-09,S002,Lunch,True,Dinner,Regular availability
2025-12-09,S002,Dinner,True,Dinner,Regular availability
2025-12-10,S002,Lunch,True,Dinner,Regular availability
2025-12-10,S002,Dinner,False,Dinner,Personal
2025-12-11,S002,Lunch,True,Dinner,Regular availability
2025-12-11,S002,Dinner,True,Dinner,Regular availability
2025-12-12,S002,Lunch,True,Dinner,Regular availability
2025-12-12,S002,Dinner,True,Dinner,Regular availability
2025-12-13,S002,Lunch,True,Dinner,Regular availability
2025-12-13,S002,Dinner,True,Dinner,Regular availability
2025-12-14,S002,Lunch,True,Dinner,Regular availability
2025-12-14,S002,Dinner,True,Dinner,Regular availability
2025-12-15,S002,Lunch,True,Dinner,Regular availability
2025-12-15,S002,Dinner,True,Dinner,Regular availability
2025-12-16,S002,Lunch,True,Dinner,Regular availability
2025-12-16,S002,Dinner,True,Dinner,Regular availability
2025-12-17,S002,Lunch,True,Dinner,Regular availability
2025-12-17,S002,Dinner,True,Dinner,Regular availability
2025-12-18,S002,Lunch,True,Dinner,Regular availability
2025-12-18,S002,Dinner,True,Dinner,Regular availability
2025-12-19,S002,Lunch,True,Dinner,Regular availability
2025-12-19,S002,Dinner,True,Dinner,Regular availability
2025-12-20,S002,Lunch,False,Dinner,School
2025-12-20,S002,Dinner,True,Dinner,Regular availability
2025-12-21,S002,Lunch,True,Dinner,Regular availability
2025-12-21,S002,Dinner,True,Dinner,Regular availability
2025-12-22,S002,Lunch,True,DINNER,Regular availability
2025-12-22,S002,Dinner,false,Dinner,Time off
2025-12-23,S002,Lunch,True,Dinner,Regular availability
2025-12-23,S002,Dinner,True,Dinner,Regular availability
2025-12-24,S002,Lunch,True,Dinner,Regular availability
2025-12-24,S002,Dinner,True,Dinner,Regular availability
2025-12-25,S002,Lunch,True,Dinner,Regular availability
2025-12-25,S002,Dinner,True,Dinner,Regular availability
2025-12-26,S002,Lunch,False,Dinner,Time off
2025-12-26,S002,Dinner,True,Dinner,Regular availability
2025-12-27,S002,Lunch,True,Dinner,Regular availability
2025-12-27,S002,Dinner,True,Dinner,Regular availability
2025-12-28,S002,Lunch,True,Dinner,Regular availability
2025-12-28,S002,Dinner,True,Dinner,Regular availability
2025-12-29,S002,Lunch,True,Dinner,Regular availability
2025-12-29,S002,Dinner,True,Dinner,Regular availability
2025-12-30,S002,Lunch,True,Dinner,Regular availability
2025-12-30,S002,Dinner,True,Dinner,Regular availability
2025-12-31,S002,Lunch,True,Dinner,Regular availability
2025-12-31,S002,Dinner,True,Dinner,Regular availability
2023-01-01,S003,Lunch,True,Flexible,Regular availability
2023-01-01,S003,Dinner,True,Flexible,Regular availability
2023-01-02,S003,Lunch,True,Flexible,Regular availability
2023-01-02,S003,Dinner,True,Flexible,Regular availability
2023-01-03,S003,Lunch,False,Flexible,Personal
2023-01-03,S003,Dinner,False,Flexible,Sickness
2023-01-04,S003,Lunch,True,Flexible,Regular availability
2023-01-04,S003,Dinner,True,Flexible,Regular availability
2023-01-05,S003,Lunch,True,Flexible,Regular availability
2023-01-05,S003,Dinner,True,Flexible,Regular availability
2023-01-06,S003,Lunch,True,Flexible,Regular availability
2023-01-06,S003,Dinner,True,Flexible,Regular availability
2023-01-07,S003,Lunch,True,Flexible,Regular availability
2023-01-07,S003,Dinner,True,Flexible,Regular availability
2023-01-08,S003,Lunch,True,Flexible,Regular availability
2023-01-08,S003,Dinner,True,Flexible,Regular availability
2023-01-09,S003,Lunch,True,Flexible,Regular availability
2023-01-09,S003,Dinner,True,Flexible,Regular availability
2023-01-10,S003,Lunch,True,Flexible,Regular availability
2023-01-10,S003,Dinner,True,Flexible,Regular availability
2023-01-11,S003,Lunch,True,Flexible,Regular availability
2023-01-11,S003,Dinner,True,Flexible,Regular availability
2023-01-12,S003,Lunch,True,Dinner,Regular availability
2023-01-12,S003,Dinner,True,Flexible,Regular availability
2023-01-13,S003,Lunch,True,Flexible,Regular availability
2023-01-13,S003,Dinner,True,Flexible,Regular availability
2023-01-14,S003,Lunch,True,Flexible,Regular availability
2023-01-14,S003,Dinner,True,Flexible,Regular availability
2023-01-15,S003,Lunch,False,Flexible,Time off
2023-01-15,S003,Dinner,True,Flexible,Regular availability
2023-01-16,S003,Lunch,True,Flexible,Regular availability
2023-01-16,S003,Dinner,True,Flexible,Regular availability
2023-01-17,S003,Lunch,True,Flexible,Regular availability
2023-01-17,S003,Dinner,True,Flexible,Regular availability
2023-01-18,S003,Lunch,True,Flexible,Regular availability
2023-01-18,S003,Dinner,True,Flexible,Regular availability
2023-01-19,S003,Lunch,True,Flexible,Regular availability
2023-01-19,S003,Dinner,False,Flexible,Sickness
2023-01-20,S003,Lunch,True,Flexible,Regular availability
2023-01-20,S003,Dinner,True,Flexible,Regular availability
2023-01-21,S003,Lunch,True,Flexible,Regular availability
2023-01-21,S003,Dinner,True,Flexible,Regular availability
2023-01-22,S003,Lunch,True,Flexible,Regular availability
2023-01-22,S003,Dinner,True,Flexible,Regular availability
2023-01-23,S003,Lunch,False,Flexible,School
2023-01-23,S003,Dinner,True,Flexible,Regular availability
2023-01-24,S003,Lunch,True,Flexible,Regular availability
2023-01-24,S003,Dinner,True,Flexible,Regular availability
2023-01-25,S003,Lunch,True,Flexible,Regular availability
2023-01-25,S003,Dinner,True,Flexible,Regular availability
2023-01-26,S003,Lunch,True,Flexible,Regular availability
2023-01-26,S003,Dinner,True,Flexible,Regular availability
2023-01-27,S003,Lunch,True,Flexible,Regular availability
2023-01-27,S003,Dinner,True,Flexible,Regular availability
2023-01-28,S003,Lunch,True,Flexible,Regular availability
2023-01-28,S003,Dinner,False,Flexible,Sickness
2023-01-29,S003,Lunch,True,Dinner,Regular availability
2023-01-29,S003,Dinner,True,Flexible,Regular availability
2023-01-30,S003,Lunch,True,Flexible,Regular availability
2023-01-30,S003,Dinner,True,Flexible,Regular availability
2023-01-31,S003,Lunch,True,Flexible,Regular availability
2023-01-31,S003,Dinner,True,Flexible,Regular availability
2023-02-01,S003,Lunch,True,Flexible,Regular availability
2023-02-01,S003,Dinner,True,Flexible,Regular availability
2023-02-02,S003,Lunch,True,Flexible,Regular availability
2023-02-02,S003,Dinner,True,Flexible,Regular availability
2023-02-03,S003,Lunch,False,Flexible,Sickness
2023-02-03,S003,Dinner,True,Flexible,Regular availability
2023-02-04,S003,Lunch,False,Flexible,School
2023-02-04,S003,Dinner,True,Flexible,Regular availability
2023-02-05,S003,Lunch,False,Flexible,Time off
2023-02-05,S003,Dinner,True,Flexible,Regular availability
2023-02-06,S003,Lunch,False,Flexible,Time off
2023-02-06,S003,Dinner,True,Flexible,Regular availability
2023-02-07,S003,Lunch,True,Flexible,Regular availability
2023-02-07,S003,Dinner,True,Flexible,Regular availability
2023-02-08,S003,Lunch,True,Flexible,Regular availability
2023-02-08,S003,Dinner,True,Flexible,Regular availability
2023-02-09,S003,Lunch,True,Flexible,Regular availability
2023-02-09,S003,Dinner,True,Flexible,Regular availability
2023-02-10,S003,Lunch,True,Flexible,Regular availability
2023-02-10,S003,Dinner,True,Flexible,Regular availability
2023-02-11,S003,Lunch,True,Flexible,Regular availability
2023-02-11,S003,Dinner,True,Flexible,Regular availability
2023-02-12,S003,Lunch,True,Flexible,Regular availability
2023-02-12,S003,Dinner,True,Flexible,Regular availability
2023-02-13,S003,Lunch,True,Flexible,Regular availability
2023-02-13,S003,Dinner,True,Flexible,Regular availability
2023-02-14,S003,Lunch,True,Flexible,Regular availability
2023-02-14,S003,Dinner,True,Flexible,Regular availability
2023-02-15,S003,Lunch,True,Flexible,Regular availability
2023-02-15,S003,Dinner,True,Flexible,Regular availability
2023-02-16,S003,Lunch,True,Flexible,Regular availability
2023-02-16,S003,Dinner,True,Flexible,Regular availability
2023-02-17,S003,Lunch,True,Flexible,Regular availability
2023-02-17,S003,Dinner,True,Flexible,Regular availability
2023-02-18,S003,Lunch,False,Flexible,Personal
2023-02-18,S003,Dinner,True,Flexible,Regular availability
2023-02-19,S003,Lunch,True,Flexible,Regular availability
2023-02-19,S003,Dinner,True,Flexible,Regular availability
2023-02-20,S003,Lunch,True,Flexible,Regular availability
2023-02-20,S003,Dinner,True,Flexible,Regular availability
2023-02-21,S003,Lunch,True,Flexible,Regular availability
2023-02-21,S003,Dinner,True,Flexible,Regular availability
2023-02-22,S003,Lunch,True,Flexible,Regular availability
2023-02-22,S003,Dinner,True,Flexible,Regular availability
2023-02-23,S003,Lunch,True,Flexible,Regular availability
2023-02-23,S003,Dinner,True,Dinner,Regular availability
2023-02-24,S003,Lunch,True,Flexible,Regular availability
2023-02-24,S003,Dinner,True,Flexible,Regular availability
2023-02-25,S003,Lunch,True,Flexible,Regular availability
2023-02-25,S003,Dinner,False,Flexible,School
2023-02-26,S003,Lunch,True,Flexible,Regular availability
2023-02-26,S003,Dinner,True,Flexible,Regular availability
2023-02-27,S003,Lunch,False,Flexible,Personal
2023-02-27,S003,Dinner,True,Flexible,Regular availability
2023-02-28,S003,Lunch,True,Flexible,Regular availability
2023-02-28,S003,Dinner,True,Flexible,Regular availability
2023-03-01,S003,Lunch,True,Flexible,Regular availability
2023-03-01,S003,Dinner,True,Flexible,Regular availability
2023-03-02,S003,Lunch,True,Flexible,Regular availability
2023-03-02,S003,Dinner,True,Flexible,Regular availability
2023-03-03,S003,DINNER,True,Flexible,Regular availability
2023-03-03,S003,Dinner,True,Flexible,Regular availability
2023-03-04,S003,Lunch,True,Flexible,Regular availability
2023-03-04,S003,Dinner,True,Flexible,Regular availability
2023-03-05,S003,Lunch,True,Flexible,Regular availability
2023-03-05,S003,Dinner,True,Flexible,Regular availability
2023-03-06,S003,Lunch,True,Flexible,Regular availability
2023-03-06,S003,Dinner,True,Flexible,Regular availability
2023-03-07,S003,Lunch,True,Flexible,Regular availability
2023-03-07,S003,Dinner,True,Flexible,Regular availability
2023-03-08,S003,Lunch,True,Flexible,Regular availability
2023-03-08,S003,Dinner,True,Flexible,Regular availability
2023-03-09,S003,Lunch,True,Flexible,Regular availability
2023-03-09,S003,Dinner,True,Flexible,Regular availability
2023-03-10,S003,Lunch,False,Flexible,School
2023-03-10,S003,Dinner,True,Flexible,Regular availability
2023-03-11,S003,Lunch,True,Flexible,Regular availability
2023-03-11,S003,Dinner,True,Flexible,Regular availability
2023-03-12,S003,Lunch,True,Flexible,Regular availability
2023-03-12,S003,Dinner,True,Flexible,Regular availability
2023-03-13,S003,Lunch,True,Flexible,Regular availability
2023-03-13,S003,Dinner,True,Flexible,Regular availability
2023-03-14,S003,Lunch,False,Flexible,Time off
2023-03-14,S003,Dinner,False,Flexible,Time off
2023-03-15,S003,Lunch,True,Flexible,Regular availability
2023-03-15,S003,Dinner,True,Flexible,Regular availability
2023-03-16,S003,Lunch,True,Flexible,Regular availability
2023-03-16,S003,Dinner,True,Flexible,Regular availability
2023-03-17,S003,Lunch,True,Flexible,Regular availability
2023-03-17,S003,Dinner,True,Flexible,Regular availability
2023-03-18,S003,Lunch,True,Flexible,Regular availability
2023-03-18,S003,Dinner,True,Flexible,Regular availability
2023-03-19,S003,Lunch,True,Flexible,Regular availability
2023-03-19,S003,Dinner,True,Flexible,Regular availability
2023-03-20,S003,Lunch,True,Flexible,Regular availability
2023-03-20,S003,Dinner,True,Flexible,Regular availability
2023-03-21,S003,Lunch,True,Flexible,Regular availability
2023-03-21,S003,Dinner,True,Flexible,Regular availability
2023-03-22,S003,Lunch,Available,Flexible,Sickness
2023-03-22,S003,Dinner,True,Flexible,Regular availability
2023-03-23,S003,Lunch,True,Flexible,Regular availability
2023-03-23,S003,Dinner,True,Flexible,Regular availability
2023-03-24,S003,Lunch,True,Flexible,Regular availability
2023-03-24,S003,Dinner,True,Flexible,Regular availability
2023-03-25,S003,Lunch,True,Flexible,Regular availability
2023-03-25,S003,Dinner,True,Flexible,Regular availability
2023-03-26,S003,Lunch,True,Flexible,Regular availability
2023-03-26,S003,Dinner,True,Flexible,Regular availability
2023-03-27,S003,Lunch,True,Flexible,Regular availability
2023-03-27,S003,Dinner,True,Flexible,Regular availability
2023-03-28,S003,Lunch,True,Flexible,Regular availability
2023-03-28,S003,Dinner,True,Flexible,Regular availability
2023-03-29,S003,Lunch,True,Flexible,Regular availability
2023-03-29,S003,Dinner,True,Flexible,Regular availability
2023-03-30,S003,Lunch,True,Flexible,Regular availability
2023-03-30,S003,Dinner,True,Flexible,Regular availability
2023-03-31,S003,Lunch,True,Flexible,Regular availability
2023-03-31,S003,Dinner,True,Flexible,Regular availability
2023-04-01,S003,Lunch,True,Flexible,Regular availability
