date,day_of_week,shift,weekend,expected_orders,expected_sales,required_chefs,required_servers,estimated_labor_budget
2025-08-24,Sunday,Lunch,True,77,1456.94,4,3.0,760.51
2025-08-24,Sunday,Dinner,True,138,3010.47,5,7.0,1750.46
2025-08-25,Monday,Lunch,False,35,718.36,1,2.0,318.56
2025-08-25,Monday,Dinner,False,74,1502.4,4,4.0,1255.69
2025-08-26,Tuesday,Lunch,False,42,931.23,1,2.0,318.56
2025-08-26,Tuesday,Dinner,False,88,1478.62,4,5.0,1370.62
2025-08-27,Wednesday,DINNER,False,46,1110.26,2,2.0,418.56
2025-08-27,Wednesday,Dinner,False,77,1530.16,4,4.0,1255.69
2025-08-28,Thursday,Lunch,False,66,1080.82,2,3.0,495.18
2025-08-28,Thursday,Dinner,False,105,1997.11,4,5.0,1370.62
2025-08-29,Friday,Lunch,False,93,2017.21,4,4.0,771.79
2025-08-29,Friday,Dinner,False,134,2345.14,5,6.0,1635.54
2025-08-30,Saturday,Lunch,True,101,2183.55,4,4.0,837.13
2025-08-30,Saturday,Dinner,True,151,3090.8,5,8.0,1865.38
2025-08-31,Sunday,Lunch,True,59,1210.27,2,3.0,560.51
2025-08-31,Sunday,Dinner,True,84,1685.2,4,5.0,1370.62
2025-09-01,Monday,Lunch,False,51,840.04,2,2.0,418.56
2025-09-01,Monday,Dinner,False,87,1924.19,4,5.0,1370.62
2025-09-02,Tuesday,Lunch,False,37,807.19,1,2.0,318.56
2025-09-02,Tuesday,Dinner,False,76,1217.29,4,4.0,1255.69
2025-09-03,Wednesday,Lunch,False,52,912.0,2,2.0,418.56
2025-09-03,Wednesday,Dinner,False,67,1496.48,3,4.0,1105.69
2025-09-04,Thursday,Lunch,False,47,1032.75,2,2.0,418.56
2025-09-04,Thursday,Dinner,False,82,1432.19,4,4.0,1255.69
2025-09-05,Friday,Lunch,False,62,1043.39,2,3.0,495.18
2025-09-05,Friday,Dinner,False,141,2707.09,5,6.0,1635.54
2025-09-06,Saturday,Lunch,True,59,1053.47,2,3.0,560.51
2025-09-06,Saturday,Dinner,True,121,2359.89,5,7.0,1750.46
2025-09-07,Sunday,Lunch,True,39,776.03,1,2.0,383.9
2025-09-07,Sunday,Dinner,True,86,1513.55,4,6.0,1485.54
2025-09-08,Monday,Lunch,no,33,501.76,1,2.0,318.56
2025-09-08,Monday,Dinner,False,72,1295.94,4,4.0,1255.69
2025-09-09,Tuesday,Lunch,False,26,552.01,1,1.0,241.95
2025-09-09,Tuesday,Dinner,False,65,1375.07,3,4.0,1105.69
2025-09-10,Wednesday,Lunch,False,56,1114.96,2,3.0,495.18
2025-09-10,Wednesday,Dinner,False,90,1859.28,4,5.0,1370.62
2025-09-11,Thursday,Lunch,False,35,583.44,1,2.0,318.56
2025-09-11,Thursday,Dinner,False,59,1199.07,3,4.0,1105.69
2025-09-12,Friday,Lunch,False,65,1456.73,3,3.0,595.18
2025-09-12,Friday,Dinner,False,135,2468.95,5,6.0,1635.54
2025-09-13,Saturday,Lunch,True,61,1007.37,2,3.0,560.51
2025-09-13,Saturday,Dinner,True,119,2547.48,5,7.0,1750.46
2025-09-14,Sunday,Lunch,True,48,1026.17,2,2.0,483.9
2025-09-14,Sunday,Dinner,True,84,1755.27,4,5.0,1370.62
2025-09-15,Monday,Lunch,False,41,710.66,1,2.0,318.56
2025-09-15,Monday,Dinner,False,56,887.83,3,4.0,1105.69
2025-09-16,Tuesday,Lunch,False,38,725.72,1,2.0,318.56
2025-09-16,Tuesday,Dinner,False,70,1335.68,3,4.0,1105.69
2025-09-17,Wednesday,Lunch,False,46,936.63,2,2.0,418.56
2025-09-17,Wednesday,Dinner,False,82,1442.42,4,4.0,1255.69
2025-09-18,Thursday,Lunch,False,35,558.56,1,2.0,318.56
2025-09-18,Thursday,Dinner,False,63,891.88,3,4.0,1105.69
2025-09-19,Friday,Lunch,False,75,1208.42,3,3.0,595.18
2025-09-19,Friday,Dinner,False,89,1890.37,4,5.0,1370.62
2025-09-20,Saturday,Lunch,True,86,1852.68,4,4.0,837.13
2025-09-20,Saturday,Dinner,True,139,2873.45,5,7.0,1750.46
2025-09-21,Sunday,Lunch,True,17,345.71,1,1.0,307.28
2025-09-21,Sunday,Dinner,True,56,1040.56,3,5.0,1220.62
2025-09-22,Monday,Lunch,False,41,816.9,1,2.0,318.56
2025-09-22,Monday,Dinner,False,65,1295.55,3,4.0,1105.69
2025-09-23,Tuesday,Lunch,False,38,898.17,1,2.0,318.56
2025-09-23,Tuesday,Dinner,False,87,1628.65,4,5.0,1370.62
2025-09-24,Wednesday,Lunch,False,53,1058.91,2,2.0,418.56
2025-09-24,Wednesday,Dinner,False,69,1563.37,3,4.0,1105.69
2025-09-25,Thursday,Lunch,False,49,843.87,2,2.0,418.56
2025-09-25,Thursday,Dinner,False,90,1614.18,4,5.0,1370.62
2025-09-26,Friday,Lunch,False,72,1461.19,3,3.0,595.18
2025-09-26,Friday,Dinner,False,120,2481.18,5,6.0,1635.54
2025-09-27,Saturday,Lunch,True,59,1313.82,2,3.0,560.51
2025-02-30,Saturday,Dinner,True,133,2577.87,5,7.0,1750.46
2025-09-28,Sunday,Lunch,True,44,864.13,2,2.0,483.9
2025-09-28,Sunday,Dinner,True,76,1396.86,4,5.0,1370.62
2025-09-29,Monday,Lunch,False,37,820.98,1,2.0,318.56
2025-09-29,Monday,Dinner,False,55,1182.24,3,3.0,990.77
2025-09-30,Tuesday,Lunch,False,46,811.8,2,2.0,418.56
2025-09-30,Tuesday,Dinner,False,64,1004.82,3,4.0,1105.69
2025-10-01,Wednesday,Lunch,False,52,1141.9,2,2.0,418.56
2025-10-01,Wednesday,Dinner,False,83,1641.27,4,4.0,1255.69
2025-10-02,Thursday,Lunch,False,46,876.29,2,2.0,418.56
2025-10-02,Thursday,Dinner,False,101,1755.12,4,5.0,1370.62
2025-10-03,Friday,Lunch,False,74,1400.64,3,3.0,595.18
2025-10-03,Friday,Dinner,False,104,1751.2,4,5.0,1370.62
2025-10-04,Saturday,Lunch,True,73,1206.75,2,3.0,560.51
2025-10-04,Saturday,Dinner,True,131,2709.11,5,7.0,1750.46
2025-10-05,Sunday,Lunch,True,42,890.74,1,2.0,383.9
2025-10-05,Sunday,Dinner,True,75,1578.54,4,5.0,1370.62
2025-10-06,Monday,Lunch,False,30,542.63,1,1.0,241.95
2025-10-06,Monday,Dinner,False,57,921.73,3,4.0,1105.69
2025-10-07,Tuesday,Lunch,False,24,407.02,1,1.0,241.95
2025-10-07,Tuesday,Dinner,False,86,1705.29,4,5.0,1370.62
2025-10-08,Wednesday,Lunch,False,52,1156.25,2,2.0,418.56
2025-10-08,Wednesday,Dinner,False,66,1220.3,3,4.0,1105.69
2025-10-09,Thursday,Lunch,False,56,985.26,2,3.0,495.18
2025-10-09,Thursday,Dinner,False,107,1744.57,5,5.0,1520.62
2025-10-10,Friday,Lunch,False,76,1319.01,4,3.0,695.18
2025-10-10,Friday,Dinner,False,129,2533.1,5,6.0,1635.54
2025-10-11,Saturday,Lunch,True,69,1158.6,2,3.0,560.51
2025-10-11,Saturday,Dinner,True,115,2398.24,5,6.0,1635.54
2025-10-12,Sunday,Lunch,True,38,699.89,1,2.0,383.9
2025-10-12,Sunday,Dinner,True,82,1551.42,4,5.0,1370.62
2025-10-13,Monday,Lunch,False,34,734.99,1,2.0,318.56
2025-10-13,Monday,Dinner,False,74,1402.1,4,4.0,1255.69
2025-10-14,Tuesday,Lunch,False,57,1288.09,2,3.0,495.18
2025-10-14,Tuesday,Dinner,False,80,1613.79,4,4.0,1255.69
2025-10-15,Wednesday,Lunch,False,40,749.98,1,2.0,318.56
2025-10-15,Wednesday,Dinner,False,100,1997.91,4,5.0,1370.62
2025-10-16,Thursday,Lunch,False,54,1063.92,2,2.0,418.56
2025-10-16,Thursday,Dinner,False,85,1779.53,4,4.0,1255.69
2025-10-17,Friday,Lunch,False,64,1130.04,2,3.0,495.18
2025-10-17,Friday,Dinner,False,101,1914.66,4,5.0,1370.62
2025-10-18,Saturday,Lunch,True,52,1182.45,2,2.0,483.9
2025-10-18,Saturday,Dinner,True,111,1970.41,5,6.0,1635.54
2025-10-19,Sunday,Lunch,True,42,830.78,1,2.0,383.9
2025-10-19,Sunday,Dinner,True,63,1123.48,3,5.0,1220.62
2025-10-20,Monday,Lunch,False,33,625.08,1,2.0,318.56
2025-10-20,Monday,Dinner,False,64,1327.55,3,4.0,1105.69
2025-10-21,Tuesday,Lunch,False,31,569.49,1,2.0,318.56
2025-10-21,Tuesday,Dinner,False,71,1247.35,4,4.0,1255.69
2025-10-22,Wednesday,Lunch,False,51,982.05,2,2.0,418.56
2025-10-22,Wednesday,Dinner,False,84,1586.74,4,4.0,1255.69
2025-10-23,Thursday,Lunch,False,34,805.26,1,2.0,318.56
2025-10-23,Thursday,Dinner,False,76,1336.68,4,4.0,1255.69
2025-10-24,Friday,Lunch,False,51,965.12,2,2.0,418.56
2025-10-24,Friday,Dinner,False,105,1951.59,5,5.0,1520.62
2025-10-25,Saturday,Lunch,True,71,1715.14,3,3.0,660.51
2025-10-25,Saturday,Dinner,True,143,2670.57,5,7.0,1750.46
2025-10-26,Sunday,Lunch,True,62,1209.32,3,3.0,660.51
2025-10-26,Sunday,Dinner,True,94,1572.13,4,6.0,1485.54
2025-10-27,Monday,Lunch,0,71,1345.79,3,3.0,595.18
2025-10-27,Monday,Dinner,False,72,1341.1,4,4.0,1255.69
2025-10-28,Tuesday,Lunch,False,37,644.56,1,2.0,318.56
2025-10-28,Tuesday,dinner,False,57,1106.96,3,4.0,1105.69
2025-10-29,Wednesday,Lunch,False,48,701.88,2,2.0,418.56
2025-10-29,Wednesday,Dinner,False,51,774.56,3,3.0,990.77
2025-10-30,Thursday,Lunch,False,66,1262.18,2,3.0,495.18
2025-10-30,Thursday,Dinner,False,97,1905.48,4,5.0,1370.62
2025-10-31,Friday,Lunch,False,90,1403.03,4,4.0,771.79
2025-10-31,Friday,Dinner,False,98,1988.94,4,5.0,1370.62
2025-11-01,Saturday,Lunch,True,91,1741.83,4,4.0,837.13
2025-11-01,Saturday,Dinner,True,130,2628.09,5,7.0,1750.46
2025-11-02,Sunday,Lunch,True,69,1134.03,2,3.0,560.51
2025-11-02,Sunday,Dinner,True,111,2214.02,5,6.0,1635.54
2025-11-03,Monday,Lunch,False,31,660.99,1,2.0,318.56
2025-11-03,Monday,Dinner,False,73,1311.0,4,4.0,1255.69
2025-11-04,Tuesday,Lunch,False,32,636.47,1,2.0,318.56
2025-11-04,Tuesday,Dinner,False,77,1625.35,4,4.0,1255.69
2025-11-05,Wednesday,Lunch,False,51,998.13,2,2.0,418.56
2025-11-05,Wednesday,Dinner,False,80,1736.83,4,4.0,1255.69
2025-11-06,Thursday,Lunch,False,58,1028.78,2,3.0,495.18
2025-11-06,Thursday,Dinner,False,93,1884.5,4,5.0,1370.62
2025-11-07,Friday,Lunch,False,78,1568.58,4,3.0,695.18
2025-11-07,Friday,Dinner,False,139,2884.76,5,6.0,1635.54
2025-11-08,Saturday,Lunch,True,83,1435.75,4,3.0,760.51
2025-11-08,Saturday,Dinner,True,114,2050.37,5,6.0,1635.54
2025-11-09,Sunday,Lunch,True,55,816.47,2,2.0,483.9
2025-11-09,Sunday,Dinner,True,74,1514.64,4,5.0,1370.62
2025-11-10,Monday,Lunch,False,34,657.84,1,2.0,318.56
,Monday,Dinner,False,69,1448.02,3,4.0,1105.69
2025-11-11,Tuesday,Lunch,False,33,712.75,1,2.0,318.56
2025-11-11,Tuesday,Dinner,False,69,1471.13,3,4.0,1105.69
2025-11-12,Wednesday,Lunch,False,29,754.51,1,1.0,241.95
2025-11-12,Wednesday,Dinner,False,74,1220.35,4,4.0,1255.69
2025-11-13,Thursday,Lunch,False,66,1304.39,3,3.0,595.18
2025-11-13,Thursday,Dinner,False,107,2113.37,5,5.0,1520.62
2025-11-14,Friday,Lunch,False,74,1241.04,3,3.0,595.18
2025-11-14,Friday,Dinner,False,116,2012.05,5,6.0,1635.54
2025-11-15,Saturday,Lunch,True,107,2038.56,4,4.0,837.13
2025-11-15,Saturday,Dinner,True,157,3170.85,5,8.0,1865.38
2025-11-16,Sunday,Lunch,True,34,707.35,1,2.0,383.9
2025-11-16,Sunday,Dinner,True,73,1485.51,4,5.0,1370.62
2025-11-17,Monday,Lunch,False,32,612.69,1,2.0,318.56
2025-11-17,Monday,Dinner,False,60,1316.69,3,4.0,1105.69
2025-11-18,Tuesday,Lunch,False,25,483.32,1,1.0,241.95
2025-11-18,Tuesday,Dinner,False,100,1877.29,4,5.0,1370.62
2025-11-19,Wednesday,Lunch,False,43,593.37,2,2.0,418.56
2025-11-19,Wednesday,Dinner,False,83,1580.67,4,4.0,1255.69
2025-11-20,Thursday,Lunch,False,73,1249.43,3,3.0,595.18
2025-11-20,Thursday,Dinner,False,128,2539.53,5,6.0,1635.54
2025-11-21,Friday,Lunch,False,64,1537.63,3,3.0,595.18
2025-11-21,Friday,Dinner,False,100,1757.03,4,5.0,1370.62
2025-11-22,Saturday,Lunch,True,100,1702.88,4,4.0,837.13
2025-11-22,Saturday,Dinner,True,143,2412.02,5,7.0,1750.46
2025-11-23,Sunday,Lunch,True,45,920.84,2,2.0,483.9
2025-11-23,Sunday,Dinner,True,112,2077.03,5,6.0,1635.54
2025-11-24,Monday,Lunch,False,51,966.57,2,2.0,418.56
2025-11-24,Monday,Dinner,False,73,1257.59,4,4.0,1255.69
2025-11-25,Tuesday,Lunch,False,34,481.45,1,2.0,318.56
2025-11-25,Tuesday,Dinner,False,76,1197.84,4,4.0,1255.69
2025-11-26,Wednesday,Lunch,False,52,791.92,2,2.0,418.56
2025-11-26,Wednesday,Dinner,False,85,1743.09,4,4.0,1255.69
2025-11-27,Thursday,Lunch,False,73,1440.16,3,3.0,595.18
2025-11-27,Thursday,Dinner,False,121,2092.82,5,6.0,1635.54
2025-11-28,Friday,Lunch,False,93,1493.4,4,4.0,771.79
2025-11-28,Friday,Dinner,False,126,2668.0,5,6.0,1635.54
2025-11-29,Saturday,Lunch,True,60,1037.05,2,3.0,560.51
2025-11-29,Saturday,Dinner,True,129,2352.67,5,7.0,1750.46
2025-11-30,Sunday,Lunch,True,68,1370.76,3,3.0,660.51
2025-11-30,Sunday,Dinner,True,94,1705.84,4,6.0,1485.54
2025-12-01,Monday,Lunch,False,40,607.14,1,2.0,318.56
2025-12-01,Monday,Dinner,False,89,1667.46,4,5.0,1370.62
2025-12-02,Tuesday,Lunch,False,61,1415.19,3,3.0,595.18
2025-12-02,Tuesday,Dinner,False,142,2861.82,5,6.0,1635.54
2025-12-03,Wednesday,Lunch,False,49,955.66,2,2.0,418.56
2025-12-03,Wednesday,Dinner,False,101,2119.93,5,5.0,1520.62
2025-12-04,Thursday,Lunch,False,52,772.74,2,2.0,418.56
2025-12-04,Thursday,Dinner,False,92,1649.19,4,5.0,1370.62
2025-12-05,Friday,Lunch,False,95,1712.74,4,4.0,771.79
2025-12-05,Friday,Dinner,False,139,2755.97,5,6.0,1635.54
2025-12-06,Saturday,Lunch,True,67,1343.97,3,3.0,660.51
2025-12-06,Saturday,Dinner,True,145,2399.94,5,7.0,1750.46
2025-12-07,Sunday,Lunch,True,60,907.15,2,3.0,560.51
2025-12-07,Sunday,Dinner,True,88,2351.58,4,6.0,1485.54
2025-12-08,Monday,Lunch,False,48,1101.72,2,2.0,418.56
2025-12-08,Monday,Dinner,False,88,1373.86,4,5.0,1370.62
2025-12-09,Tuesday,Lunch,False,67,1083.45,2,3.0,495.18
2025-12-09,Tuesday,Dinner,False,92,1857.16,4,5.0,1370.62
2025-12-10,Wednesday,Lunch,False,72,1621.55,3,3.0,595.18
2025-12-10,Wednesday,Dinner,False,124,2224.43,5,6.0,1635.54
2025-12-11,Thursday,Lunch,False,42,752.32,1,2.0,318.56
2025-12-11,Thursday,Dinner,False,84,1524.24,4,4.0,1255.69
2025-12-12,Friday,Lunch,False,81,1480.66,4,3.0,695.18
2025-12-12,Friday,Dinner,False,190,3176.86,5,7.0,1750.46
2025-12-13,Saturday,Lunch,True,79,1465.72,4,3.0,760.51
2025-12-13,Saturday,Dinner,True,140,2832.74,5,7.0,1750.46
2025-12-14,Sunday,Lunch,True,70,1138.43,2,3.0,560.51
2025-12-14,Sunday,Dinner,True,99,1824.53,4,6.0,1485.54
2025-12-15,Monday,Lunch,False,47,671.43,2,2.0,418.56
2025-12-15,Monday,Dinner,False,100,2003.39,4,5.0,1370.62
2025-12-16,Tuesday,Lunch,False,42,613.57,1,2.0,318.56
2025-12-16,Tuesday,Dinner,False,-10,,4,4.0,1255.69
2025-12-17,Wednesday,Lunch,False,54,1015.98,2,2.0,418.56
2025-12-17,Wednesday,Dinner,False,86,1824.68,4,5.0,1370.62
2025-12-18,Thursday,Lunch,False,47,749.66,2,2.0,418.56
2025-12-18,Thursday,Dinner,False,75,1340.52,4,4.0,1255.69
2025-12-19,Friday,DINNER,False,90,1606.83,4,4.0,771.79
2025-12-19,Friday,Dinner,False,119,2186.57,5,6.0,1635.54
2025-12-20,Saturday,Lunch,True,88,1673.98,4,4.0,837.13
2025-12-20,Saturday,Dinner,True,190,3210.97,5,8.0,1865.38
2025-12-21,Sunday,Lunch,True,53,914.17,2,2.0,483.9
2025-12-21,Sunday,Dinner,True,126,2580.12,5,7.0,1750.46
2025-12-22,Monday,Lunch,False,38,655.74,1,2.0,318.56
2025-12-22,Monday,Dinner,False,54,1243.79,3,3.0,990.77
2025-12-23,Tuesday,Lunch,False,38,733.71,1,2.0,318.56
2025-12-23,Tuesday,Dinner,False,88,1992.11,4,5.0,1370.62
2025-12-24,Wednesday,Lunch,False,123,2145.28,4,4.0,771.79
2025-12-24,Wednesday,Dinner,False,196,3345.25,5,7.0,1750.46
2025-12-25,Thursday,Lunch,False,103,1714.42,4,4.0,771.79
2025-12-25,Thursday,Dinner,False,143,2943.24,5,6.0,1635.54
2025-12-26,Friday,Lunch,False,106,1711.73,4,4.0,771.79
2025-12-26,Friday,Dinner,False,214,3695.69,5,7.0,1750.46
2025-12-27,Saturday,Lunch,True,83,1430.41,4,3.0,760.51
2025-12-27,Saturday,Dinner,True,136,2445.06,5,7.0,1750.46
2025-12-28,Sunday,Lunch,True,52,1003.68,2,2.0,483.9
2025-12-28,Sunday,Dinner,True,129,2037.61,5,7.0,1750.46
2025-12-29,Monday,Lunch,False,71,1445.62,3,3.0,595.18
2025-12-29,Monday,Dinner,False,101,1855.11,4,5.0,1370.62
2025-12-30,Tuesday,Lunch,False,50,965.3,2,2.0,418.56
2025-12-30,Tuesday,Dinner,False,82,1676.27,4,4.0,1255.69
2025-12-31,Wednesday,Lunch,False,83,1633.62,4,3.0,695.18
2025-12-31,Wednesday,Dinner,False,214,3673.87,5,7.0,1750.46
2024-12-19,Thursday,Lunch,False,58,1441.33,3,3.0,595.18
2025-04-30,Wednesday,Lunch,False,38,994.49,1,2.0,318.56
2024-04-16,Tuesday,Lunch,False,29,505.43,1,1.0,241.95
2023-09-24,Sunday,Lunch,True,53,1186.83,2,2.0,483.9
2024-07-28,Sunday,Lunch,True,70,1376.68,3,3.0,660.51
2025-11-24,Monday,Dinner,False,73,1257.59,4,4.0,1255.69
2023-12-26,Tuesday,Dinner,False,110,2112.5,5,5.0,1520.62
2025-09-04,Thursday,Dinner,False,82,1432.19,4,4.0,1255.69
